landlord,building_name,address,description,space_type,floor_suite,size_sqft,rent,contact_role,contact_name,contact_email,contact_phone,source_url,scraped_at,neighborhood,lat,lng,image_url,slug,addr_key,year_built,floors,bldg_class,borough,building_use,rent_psf,is_available,fit_condition
Brookfield Properties,One New York Plaza,"One New York Plaza, 1 New York Plaza, New York, New York, 10004-1901, US","One New York Plaza is a 50-story, Class A office tower located in the Financial District of Downtown Manhattan. The building measures 2.5M sq. ft. and overlooks The New York Harbor and The Battery - the front lawn of Lower Manhattan. Brookfield recently completed a $15MM renovation to the retail concourse level with the goal of providing an enhanced experience for its tenants. The on-site amenities, large efficient floorplates, abundant light, incredible views and access to multiple modes of transportation make One New York Plaza a destination of choice for tenants in a variety of industries.",Office,"Partial floor 36, Suite 3600",46035.0,Upon request,Office Leasing,David Caperna,david.caperna@brookfieldproperties.com,212.417.7147,https://www.brookfieldproperties.com/en/our-properties/one-new-york-plaza-407/,2026-07-21T17:04:55Z,,40.70253,-74.01333,https://cloudfront-us-east-1.images.arcpublishing.com/brookfieldproperties/5XXB5MJK6JGZ5G2QAHQFTGBX2E.jpg,one-new-york-plaza-407,1 NEW YORK PLAZA,,,,Manhattan,commercial,,True,
Brookfield Properties,One New York Plaza,"One New York Plaza, 1 New York Plaza, New York, New York, 10004-1901, US","One New York Plaza is a 50-story, Class A office tower located in the Financial District of Downtown Manhattan. The building measures 2.5M sq. ft. and overlooks The New York Harbor and The Battery - the front lawn of Lower Manhattan. Brookfield recently completed a $15MM renovation to the retail concourse level with the goal of providing an enhanced experience for its tenants. The on-site amenities, large efficient floorplates, abundant light, incredible views and access to multiple modes of transportation make One New York Plaza a destination of choice for tenants in a variety of industries.",Office,"Entire floor 21, Suite 2100",44430.0,Upon request,Office Leasing,David Caperna,david.caperna@brookfieldproperties.com,212.417.7147,https://www.brookfieldproperties.com/en/our-properties/one-new-york-plaza-407/,2026-07-21T17:04:55Z,,40.70253,-74.01333,https://cloudfront-us-east-1.images.arcpublishing.com/brookfieldproperties/5XXB5MJK6JGZ5G2QAHQFTGBX2E.jpg,one-new-york-plaza-407,1 NEW YORK PLAZA,,,,Manhattan,commercial,,True,
Brookfield Properties,One New York Plaza,"One New York Plaza, 1 New York Plaza, New York, New York, 10004-1901, US","One New York Plaza is a 50-story, Class A office tower located in the Financial District of Downtown Manhattan. The building measures 2.5M sq. ft. and overlooks The New York Harbor and The Battery - the front lawn of Lower Manhattan. Brookfield recently completed a $15MM renovation to the retail concourse level with the goal of providing an enhanced experience for its tenants. The on-site amenities, large efficient floorplates, abundant light, incredible views and access to multiple modes of transportation make One New York Plaza a destination of choice for tenants in a variety of industries.",Office,"Entire floor 33, Suite 3300",44690.0,Upon request,Office Leasing,David Caperna,david.caperna@brookfieldproperties.com,212.417.7147,https://www.brookfieldproperties.com/en/our-properties/one-new-york-plaza-407/,2026-07-21T17:04:55Z,,40.70253,-74.01333,https://cloudfront-us-east-1.images.arcpublishing.com/brookfieldproperties/5XXB5MJK6JGZ5G2QAHQFTGBX2E.jpg,one-new-york-plaza-407,1 NEW YORK PLAZA,,,,Manhattan,commercial,,True,
Brookfield Properties,One New York Plaza,"One New York Plaza, 1 New York Plaza, New York, New York, 10004-1901, US","One New York Plaza is a 50-story, Class A office tower located in the Financial District of Downtown Manhattan. The building measures 2.5M sq. ft. and overlooks The New York Harbor and The Battery - the front lawn of Lower Manhattan. Brookfield recently completed a $15MM renovation to the retail concourse level with the goal of providing an enhanced experience for its tenants. The on-site amenities, large efficient floorplates, abundant light, incredible views and access to multiple modes of transportation make One New York Plaza a destination of choice for tenants in a variety of industries.",Office,"Partial floor 43, Suite 4310",9371.0,Upon request,Office Leasing,David Caperna,david.caperna@brookfieldproperties.com,212.417.7147,https://www.brookfieldproperties.com/en/our-properties/one-new-york-plaza-407/,2026-07-21T17:04:55Z,,40.70253,-74.01333,https://cloudfront-us-east-1.images.arcpublishing.com/brookfieldproperties/5XXB5MJK6JGZ5G2QAHQFTGBX2E.jpg,one-new-york-plaza-407,1 NEW YORK PLAZA,,,,Manhattan,commercial,,True,
Brookfield Properties,Pendry Manhattan West,"Pendry Manhattan West, 440 W 33rd Street, New York, New York, 10001, US","The most compelling aspects of both coasts coalesce in Pendry Manhattan West, a new 164-key luxury hotel rising in the heart of NYC's buzziest new destination. Equal parts Manhattan energy and California ease, it's an experience that's both vibrant and sophisticated, glamorous and laidback. Opening July 2021.",Office,,,,,,,,https://www.brookfieldproperties.com/en/our-properties/pendry-manhattan-west-1870/,2026-07-21T17:04:57Z,,40.753073,-73.998263,https://cloudfront-us-east-1.images.arcpublishing.com/brookfieldproperties/LLLXW72N7BCELICOQAJZ6BJEIQ.jpg,pendry-manhattan-west-1870,PENDRY MANHATTAN WEST,,,,Manhattan,commercial,,False,
Brookfield Properties,Staten Island Mall,"Staten Island Mall, 2655 Richmond Ave, Staten Island, New York, 10314-5821, US","<p>The only regional mall on Staten Island, Staten Island Mall is a premier shopping destination with privileged access to an affluent consumer base. The center sees millions of shoppers every year due, in part, to the extensive road network that places it within an approximately 15-mile radius of every resident on the island. </p><p><br></p><p>JCPenney, Macy's, and Primark all operate high sales volume stores at this location, which also features an exciting variety of many of the most sought-after national retailers, entertainment, and dining options such as AMC Theatres, Shake Shack, Apple, Barnes & Noble, Dave & Buster's, H&M, Sephora, LEGO, Foot Locker, Applebee's, Outback Steakhouse, and Ulta Beauty.</p>",Retail,,,,Retail Leasing,William King,bill.king@ggp.com,,https://www.brookfieldproperties.com/en/our-properties/staten-island-mall-518/,2026-07-21T17:05:00Z,,40.581718,-74.165972,https://cloudfront-us-east-1.images.arcpublishing.com/brookfieldproperties/3QT34HBJZNEG5FNDRGGG3QWIIQ.jpg,staten-island-mall-518,STATEN ISLAND MALL,,,,Manhattan,commercial,,False,
Brookfield Properties,The Crown Building,"The Crown Building, 730 5th Ave, New York, New York, 10019-4105, US","<p>Situated at the iconic corner of 57th Street and Fifth Avenue, the Crown Building is a beacon of luxury, notable for its Beaux Arts design, upscale retail boutiques, and the opulent Aman New York hotel and residences. Amid a backdrop of ultra-luxury residential skyscrapers, close to famous destinations like Central Park and Rockefeller Center, and surrounded by high-end retail and dining, the Crown Building stands out as one of the most stunning architectural and cultural achievements in Manhattan.</p><p><br></p><p>The Crown Building's ground level houses luxury retailers including Bulgari, Ermenegildo Zegna, and Mikimoto as well as flagship boutiques for Chopard and CHANEL. The latter, a two-story boutique designed by the renowned New York-based architect and long-standing CHANEL collaborator Peter Marino, represents the brand's first standalone store in the U.S. dedicated solely to CHANEL Watches and Fine Jewelry. With these distinguished retail offerings, and with Aman New York occupying its upper floors, the Crown Building exemplifies luxury and location, further cementing its status as an iconic Manhattan landmark.</p>",Retail,,,,Retail Leasing,Kirsten Lee,Kirsten.Lee@ggp.com,+13104184424,https://www.brookfieldproperties.com/en/our-properties/the-crown-building/,2026-07-21T17:05:02Z,,40.762804,-73.974565,https://cloudfront-us-east-1.images.arcpublishing.com/brookfieldproperties/PWZ3B7OUMFAUFNMUH3DYKXLU6Q.jpeg,the-crown-building,THE CROWN BUILDING,,,,Manhattan,commercial,,False,
Brookfield Properties,Tower 46,"Tower 46, 55 West 46th Street, New York, New York, 10036, US","Tower 46 is a 34-story commercial condominium building located in midtown. It offers a three-dimensional, folded glass faÃ§ade, designed to reflect and retract light, creating a dynamic surface.",Office,"Partial floor 22, Suite 2202",5397.0,Upon request,Office Leasing,Andrew Dunn,andrew.dunn@brookfieldproperties.com,212.945.0593,https://www.brookfieldproperties.com/en/our-properties/tower-46-1958/,2026-07-21T17:05:06Z,,40.7571971117529,-73.98100458,https://cloudfront-us-east-1.images.arcpublishing.com/brookfieldproperties/ZMEBXW4TMZESTCEPQIUDTBOJGU.jpg,tower-46-1958,TOWER 46,,,,Manhattan,commercial,,True,
Brookfield Properties,Two Blue Slip,"Two Blue Slip, 2 Blue Slip, Brooklyn, New York, 11222-1510, US","At the heart of Greenpoint's stylish waterfront, Two Blue Slip presents a new level of urban sophistication. Expect breathtaking views, high-end amenities, and impeccably designed spaces to elevate your sense of home. The 40-story residential tower, is designed for how we live now. From a state-of-the-art, two-story gym with a spin studio to a poolside bar and private tech lounges, Two Blue Slip features over 11,000 square feet of amenities.Greenpoint Landing is a 22-acre master-planned development site located in the heart of Greenpoint's waterfront. Brookfield Properties is developing the four residential components of the project in partnership with Park Tower Group.",Office,,,,Leasing,Robin Dinkin,robin.dinkin@brookfieldproperties.com,212.776.2284,https://www.brookfieldproperties.com/en/our-properties/two-blue-slip-305/,2026-07-21T17:05:08Z,,40.736944,-73.9595,https://cloudfront-us-east-1.images.arcpublishing.com/brookfieldproperties/DSKWXZVJOJD5FPJAGKMSARZLJA.jpg,two-blue-slip-305,2 BLUE SLIP,,,,Manhattan,commercial,,False,
Brookfield Properties,Two Bryant Park,"Two Bryant Park, 1100 Avenue of the Americas, New York, New York, 10036-6712, US","The intersection of Avenue of the Americas and 42nd Street, at Bryant Park, is the center of commerce, tourism, and retail in Manhattan. Two Bryant Park is a unique crown jewel in Manhattan elite property set.",Office,,,,Retail Leasing,Claire Smith,claire.smith@brookfieldproperties.com,212.417.2456,https://www.brookfieldproperties.com/en/our-properties/two-bryant-park-9/,2026-07-21T17:05:11Z,,40.7550099999999,-73.98376,https://cloudfront-us-east-1.images.arcpublishing.com/brookfieldproperties/AWABTEYORVC4XJOFIH7S2LCSII.jpg,two-bryant-park-9,2 BRYANT PARK,,,,Manhattan,commercial,,False,
Brookfield Properties,Two Manhattan West,"Two Manhattan West, 375 9th Avenue, New York, New York, 10001, US","Manhattan West is one of Brookfield's newest placemaking destinations. An 8-acre, 6-building complex, combining modern office space, and the best in residential living with vibrant cultural events and best-in-class retail, dining and entertainment. 2 Manhattan West adds 2 million square feet of premier office space to the site and is the final office tower to deliver in 2023.",Office,"Partial floor 43, Suite 4330",7951.0,Upon request,Office Leasing,David Caperna,david.caperna@brookfieldproperties.com,212.417.7147,https://www.brookfieldproperties.com/en/our-properties/two-manhattan-west-1915/,2026-07-21T17:05:13Z,,40.7517543360982,-73.99781007,https://cloudfront-us-east-1.images.arcpublishing.com/brookfieldproperties/SOKXMPBABZDITOCY325ZL4CNSU.jpg,two-manhattan-west-1915,2 MANHATTAN WEST,,,,Manhattan,commercial,,True,
Brookfield Properties,Two Manhattan West,"Two Manhattan West, 375 9th Avenue, New York, New York, 10001, US","Manhattan West is one of Brookfield's newest placemaking destinations. An 8-acre, 6-building complex, combining modern office space, and the best in residential living with vibrant cultural events and best-in-class retail, dining and entertainment. 2 Manhattan West adds 2 million square feet of premier office space to the site and is the final office tower to deliver in 2023.",Office,"Partial floor 12, Suite 1210",11393.0,Upon request,Office Leasing,David Caperna,david.caperna@brookfieldproperties.com,212.417.7147,https://www.brookfieldproperties.com/en/our-properties/two-manhattan-west-1915/,2026-07-21T17:05:13Z,,40.7517543360982,-73.99781007,https://cloudfront-us-east-1.images.arcpublishing.com/brookfieldproperties/SOKXMPBABZDITOCY325ZL4CNSU.jpg,two-manhattan-west-1915,2 MANHATTAN WEST,,,,Manhattan,commercial,,True,
Brookfield Properties,Two Manhattan West,"Two Manhattan West, 375 9th Avenue, New York, New York, 10001, US","Manhattan West is one of Brookfield's newest placemaking destinations. An 8-acre, 6-building complex, combining modern office space, and the best in residential living with vibrant cultural events and best-in-class retail, dining and entertainment. 2 Manhattan West adds 2 million square feet of premier office space to the site and is the final office tower to deliver in 2023.",Office,"Partial floor 43, Suite 4300",10535.0,Upon request,Office Leasing,David Caperna,david.caperna@brookfieldproperties.com,212.417.7147,https://www.brookfieldproperties.com/en/our-properties/two-manhattan-west-1915/,2026-07-21T17:05:13Z,,40.7517543360982,-73.99781007,https://cloudfront-us-east-1.images.arcpublishing.com/brookfieldproperties/SOKXMPBABZDITOCY325ZL4CNSU.jpg,two-manhattan-west-1915,2 MANHATTAN WEST,,,,Manhattan,commercial,,True,
